ID	Species	ncRNA	ncRNA type	Environmental factor (EF)	Phenotype	Sample	Condition of EF	Evidence	PubMed ID
610	Mouse	NEAT1	lncRNA	lithium chloride (LiCl)	obesity	3T3L1 cells	Lithium chloride (LiCl) treatment	downregulated	33288642
611	Mouse	NEAT1	lncRNA	resveratrol	osteoarthritis (OA)	mouse chondrocytes	resveratrol (Res) treatment	"The relative mRNA expression levels of MALAT1 and NF-¦ÊB1 were significantly increased, while treatment with Res partially reversed the mRNA expression levels of MALAT1"	32104302
612	Mouse	NEAT1	lncRNA	catalpol	oxidative stress	mouse primary cardiomyocytes	catalpol treatment	downregulated	31736383
613	Mouse	NEAT1	lncRNA	"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine (MPTP)"	parkinson's disease (PD)	brain tissues	"1-methyl-4-phenyl-1,2,3,6- tetrahydropyridine (MPTP) treatment"	upregulated	29287722
614	Mouse	NEAT1	lncRNA	bovine type II collagen	rheumatoid arthritis (RA)	fibroblast-like synoviocytes (FLSs)	bovine type II collagen induction	PBMC-derived exos contributes to RA development with the involvement of the miR-23a/MDM2/SIRT6 axis.	33042992
615	Mouse	NEAT1	lncRNA	lipopolysaccharide (LPS)	rheumatoid arthritis (RA)	fibroblast-like synoviocytes (FLSs)	Lipopolysaccharide (LPS) treatment	LncRNA NEAT1 shuttled by PBMC-derived exos promoted FLS proliferation and inflammation through regulating the MDM2/SIRT6 axis.	33042992
616	Mouse	NEAT1	lncRNA	methamphetamine (METH) and MK801	schizophrenia (SZ)	prefrontal cortex (PFC)	methamphetamine (METH) and MK801 treatment	downregulated	30243133
617	Mouse	NEAT1	lncRNA	lipopolysaccharide (LPS)	sepsis	RAW264.7 cells	lipopolysaccharide (LPS) treatment	upregulated	31812793
618	Mouse	NEAT1	lncRNA	lipopolysaccharide (LPS)	sepsis	RAW 264.7	lipopolysaccharide (LPS) treatment	LncRNA NEAT1 promoted the inflammation and apoptosis while restrained the proliferation of LPS-stimulated RAW 264.7 cells through the miR-370-3p/TSP-1 axis.	31957847
619	Mouse	NEAT1	lncRNA	lipopolysaccharide (LPS)	sepsis	RAW 264.7 cells; HL-1 cells	lipopolysaccharide (LPS) treatment	NEAT1 and Irak2 were upregulated in sepsis tissues and LPS-induced RAW 264.7 and HL-1 cells.	32414769
620	Mouse	NEAT1	lncRNA	lipopolysaccharide (LPS)	sepsis	RAW264.7 cells	lipopolysaccharide (LPS) treatment	"NEAT1 and POU domain class 2 transcription factor 1 (POU2F1) were highly expressed in LPS-induced septic RAW264.7 cells, opposite to miR-31-5p expression."	33710444
621	Mouse	NEAT1	lncRNA	lipopolysaccharide (LPS)	sepsis	RAW264.7 cells	lipopolysaccharide (LPS) treatment	upregulated of NEAT1 level and downregulated of miR-495-3p/miR-211 level could aggravate inflammation in LPS-treated RAW264.7 cells.	31812793
622	Mouse	NEAT1	lncRNA	lipopolysaccharide (LPS)	sepsis	RAW 264.7 cells; HL-1 cells	lipopolysaccharides (LPS) treatment	upregulated	34004695
623	Mouse	NEAT1	lncRNA	lipopolysaccharide (LPS)	sepsis-induced acute lung injury	lung tissues	lipopolysaccharide (LPS) treatment	upregulated	32089649
624	Mouse	NEAT1	lncRNA	cecal ligation and puncture (CLP)	sepsis-induced brain injury (SIBI)	brain tissues	cecal ligation and puncture (CLP) treatment	upregulated	31115021
625	Mouse	NEAT1	lncRNA	lipopolysaccharide (LPS)	sepsis-induced myocardial injury	HL-1 cells	lipopolysaccharide (LPS) treatment	NEAT1 was upregulated in LPS-treated myocardial cells.	32016991
626	Mouse	NEAT1	lncRNA	lipopolysaccharide (LPS)	sepsis-induced myocardial injury	mouse heart tissues	lipopolysaccharides (LPS) treatment	NEAT1 knockdown can improve LPS-induced myocardial injury in mice by inhibiting the TLR2/NF-¦ÊB signaling pathway.	31210324
627	Mouse	NEAT1	lncRNA	controlled cortical impact (CCI)	traumatic brain injury (TBI)	C57BL/6J mice	controlled cortical impact (CCI)	upregulated	28483659
628	Mouse	NEAT2	lncRNA	methamphetamine (METH) and MK801	schizophrenia (SZ)	prefrontal cortex (PFC)	methamphetamine (METH) and MK801 treatment	downregulated	30243133
629	Mouse	NEF	lncRNA	Hyperoxia	lung injury	RLE-6TNcells; MLE-12 cells	Hyperoxia treatment	LncRNA-NEF regulated the hyperoxia-induced injury of lung epithelial cells by FOXA2	33042438
630	Mouse	Nespas	lncRNA	oxygen glucose deprivation (OGD)	ischemic stroke (IS)	mouse BV2 cells	oxygen-glucose deprivation treatment	upregulated	31167620
631	Mouse	NKILA	lncRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	ischemic neuronal injury	murine hippocampal neurons	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	OGDR downregulated miR-103 and miR-107 to induce NKILA upregulation in neuronal cells	30007440
632	Mouse	NONMMUG002873	lncRNA	high fat diet (HFD)	cholesterol biosynthesis	liver tissues	high fat diet (HFD) feed	upregulated	30504232
633	Mouse	NONMMUG002873	lncRNA	palmitic acid (PA)	cholesterol biosynthesis	AML12 cells	palmitic acid (PA) treatment	upregulated	30504232
634	Mouse	NONMMUG002873	lncRNA	WY14643	cholesterol biosynthesis	AML12 cells	WY14643 treatment	upregulated	30504232
635	Mouse	NONMMUG027912	lncRNA	high fat diet (HFD)	cholesterol biosynthesis	liver tissues	high fat diet (HFD) feed	upregulated	30504232
636	Mouse	NONMMUG027912	lncRNA	palmitic acid (PA)	cholesterol biosynthesis	AML12 cells	palmitic acid (PA) treatment	upregulated	30504232
637	Mouse	NONMMUG027912	lncRNA	WY14643	cholesterol biosynthesis	AML12 cells	WY14643 treatment	upregulated	30504232
638	Mouse	NONMMUG043402	lncRNA	high fat diet (HFD)	cholesterol biosynthesis	liver tissues	high fat diet (HFD) feed	upregulated	30504232
639	Mouse	NONMMUG043402	lncRNA	palmitic acid (PA)	cholesterol biosynthesis	AML12 cells	palmitic acid (PA) treatment	upregulated	30504232
640	Mouse	NONMMUG043402	lncRNA	WY14643	cholesterol biosynthesis	AML12 cells	WY14643 treatment	upregulated	30504232
641	Mouse	NONMMUG043404	lncRNA	high fat diet (HFD)	cholesterol biosynthesis	liver tissues	high fat diet (HFD) feed	upregulated	30504232
642	Mouse	NONMMUG043404	lncRNA	palmitic acid (PA)	cholesterol biosynthesis	AML12 cells	palmitic acid (PA) treatment	upregulated	30504232
643	Mouse	NONMMUG043404	lncRNA	WY14643	cholesterol biosynthesis	AML12 cells	WY14643 treatment	upregulated	30504232
644	Mouse	NONMMUGO11496	lncRNA	toxoplasma gondii (T. gondii)	T. gondii induced neurological disorder	brain tissues	toxoplasma gondii (T. gondii) infection treatment	downregulated lncRNA NONMMUG011496 (lncRNA-11496) was identified in the brains of mice infected with T gondii	32499679
645	Mouse	NONMMUT004850.2	lncRNA	all-trans retinoic acid (ATRA)	cleft palate (CP)	palate	all-trans retinoic acid (ATRA) treatment	?NONMMUT004850.2/NONMMUT024276.2-miR-741-3p/miR-465b-5p-Prkar1¦Á?could potentially serve as an important regulatory mechanism of palatal fusion in the development of the cleft palate.	32042778
646	Mouse	NONMMUT005697	lncRNA	high fat diet (HFD)	gestational diabetes mellitus (GDM)	gonadal fat tissues	high fat diet (HFD) feed	upregulated	29986645
647	Mouse	NONMMUT016106	lncRNA	high fat diet (HFD)	gestational diabetes mellitus (GDM)	gonadal fat tissues	high fat diet (HFD) feed	upregulated	29986645
648	Mouse	NONMMUT021632	lncRNA	high fat diet (HFD)	gestational diabetes mellitus (GDM)	placenta	high fat diet (HFD) feed	downregulated	29986645
649	Mouse	NONMMUT022554	lncRNA	TGF-¦Â1	idiopathic pulmonary fibrosis (IPF)	fibrotic lung tissues of mice and pulmonary fibroblasts	TGF-¦Â1 treatment	lncRNA NONMMUT022554 was increased in fibrotic lung tissues of mice and pulmonary fibroblasts exposed to transforming growth factor (TGF)-¦Â1	29952219
650	Mouse	NONMMUT024276.2	lncRNA	all-trans retinoic acid (ATRA)	cleft palate (CP)	palate	all-trans retinoic acid (ATRA) treatment	?NONMMUT004850.2/NONMMUT024276.2-miR-741-3p/miR-465b-5p-Prkar1¦Á?could potentially serve as an important regulatory mechanism of palatal fusion in the development of the cleft palate.	32042778
651	Mouse	NONMMUT033416.2	lncRNA	palmitic acid (PA)	insulin resistance (IR)	C2C12 cells	palmitic acid treatment	upregulated	31833538
652	Mouse	NONMMUT040834	lncRNA	high fat diet (HFD)	gestational diabetes mellitus (GDM)	gonadal fat tissues	high fat diet (HFD) feed	upregulated	29986645
653	Mouse	NONMMUT063872	lncRNA	codonopsis pilosula	anti-aging effect of Codonopsis pilosula	lung tissues	codonopsis pilosula treatment	NONMMUT063872 was significantly increased in the model group compared with the control group and was significantly decreased in the high-dose Codonopsis pilosula treatment (HC) group compared with the model group.	32049955
654	Mouse	NONMMUT065582	lncRNA	bleomycin (BLM)	idiopathic pulmonary fibrosis (IPF)	lung fibrosis tissues	bleomycin (BLM) treatment	NONMMUT065582 is upregulated in the lungs of mice.	30025992
655	Mouse	NONMMUT065582	lncRNA	TGF-¦Â1	idiopathic pulmonary fibrosis (IPF)	primary mouse lung fibroblasts	TGF-¦Â1 treatment	NONMMUT065582 is upregulated in fibrotic lung fibroblasts	30025992
656	Mouse	NONMMUT068202	lncRNA	high fat diet (HFD)	gestational diabetes mellitus (GDM)	placenta	high fat diet (HFD) feed	upregulated	29986645
657	Mouse	NONMMUT068206	lncRNA	high fat diet (HFD)	gestational diabetes mellitus (GDM)	placenta	high fat diet (HFD) feed	upregulated	29986645
658	Mouse	NONMMUT068207	lncRNA	high fat diet (HFD)	gestational diabetes mellitus (GDM)	placenta	high fat diet (HFD) feed	upregulated	29986645
659	Mouse	NONMMUT073434	lncRNA	high fat diet (HFD)	gestational diabetes mellitus (GDM)	placenta	high fat diet (HFD) feed	upregulated	29986645
660	Mouse	NONMMUT080010.1	lncRNA	palmitic acid (PA)	insulin resistance (IR)	C2C12 cells	palmitic acid treatment	downregulated	31833538
661	Mouse	NONMMUT124495.1	lncRNA	palmitic acid (PA)	insulin resistance (IR)	C2C12 cells	palmitic acid treatment	upregulated	31833538
662	Mouse	NORAD	lncRNA	high glucose (HG)	diabetic nephropathy (DN)	SV40-MES-13?cells	high glucose (HG) treatment	upregulated	31630796
663	Mouse	NR_002854.2	lncRNA	unmethylated cytosine followed by guanine (CpG ODN)	macrophage activation	RAW264.7 cells	unmethylated cytosine followed by guanine (CpG ODN) treatment	downregulated	32626785
664	Mouse	NR_015555.1	lncRNA	unmethylated cytosine followed by guanine (CpG ODN)	macrophage activation	RAW264.7 cells	unmethylated cytosine followed by guanine (CpG ODN) treatment	downregulated	32626785
665	Mouse	NR_024118	lncRNA	lipopolysaccharide (LPS)	osteoarthritis (OA)	ATDC5 cell line	lipopolysaccharide (LPS) treatment	downregulated	31485657
666	Mouse	NR_024118	lncRNA	shikonin	rheumatoid arthritis (RA)	RA synovial fibroblasts	Shikonin treatment	upregulated	26640499
667	Mouse	NR_027710	lncRNA	cyclic adenosine monophosphate (cAMP)	gluconeogenesis	primary mouse hepatocytes	cyclic adenosine monophosphate (cAMP) treatment	NR_027710 was upregulated in the primary mouse hepatocytes treated by cyclic adenosine monophosphate (cAMP).	29115403
668	Mouse	NR_027710	lncRNA	cyclic adenosine monophosphate (cAMP)	gluconeogenesis	primary mouse hepatocytes	cyclic adenosine monophosphate (cAMP) treatment	downregulated	29115403
669	Mouse	NR_027710	lncRNA	metformin (Met)	gluconeogenesis	primary mouse hepatocytes	metformin (Met) treatment	NR_027710 was downregulated in the primary mouse hepatocytes treated by metformin (Met) when compared with cyclic adenosine monophosphate (cAMP) treated group.	29115403
670	Mouse	NR_030715	lncRNA	cyclic adenosine monophosphate (cAMP)	gluconeogenesis	primary mouse hepatocytes	cyclic adenosine monophosphate (cAMP) treatment	NR_030715 was upregulated in the primary mouse hepatocytes treated by cyclic adenosine monophosphate (cAMP).	29115403
671	Mouse	NR_030715	lncRNA	cyclic adenosine monophosphate (cAMP)	gluconeogenesis	primary mouse hepatocytes	cyclic adenosine monophosphate (cAMP) treatment	downregulated	29115403
672	Mouse	NR_030715	lncRNA	metformin (Met)	gluconeogenesis	primary mouse hepatocytes	metformin (Met) treatment	NR_030715 was downregulated in the primary mouse hepatocytes treated by metformin (Met) when compared with cyclic adenosine monophosphate (cAMP) treated group.	29115403
673	Mouse	NR_030777	lncRNA	paraquat (PQ)	parkinson's disease (PD)	Neuro-2a; N2a cells	paraquat (PQ) treatment	NR_030777 Alleviates Paraquat-Induced Neurotoxicity by Regulating Zfp326 and Cpne5	32735315
674	Mouse	NRON	lncRNA	angiotensin II (Ang II)	atrial fibrosis	mouse primary cultured atrial myocytes	angiotensin II (Ang II) treatment	LncRNA NRON suppresses inflammatory response in Ang II-treated atrial myocytes	31693733
675	Mouse	NRON	lncRNA	angiotensin II (Ang II)	macrophage polarization	RAW264.7 macrophages	angiotensin II (Ang II) treatment	NRON promotes M2 macrophage polarization and alleviates atrial fibrosis through suppressing exosomal miR-23a derived from atrial myocytes.	33246743
676	Mouse	Gm15154-201	lncRNA	fasciola gigantica excretory/secretory products (ESP)	macrophage activation and polarization	M2 macrophages	fasciola gigantica excretory/secretory products (ESP) treatment	upregulated	29794463
677	Mouse	Gm15765-201	lncRNA	fasciola gigantica excretory/secretory products (ESP)	macrophage activation and polarization	M2 macrophages	fasciola gigantica excretory/secretory products (ESP) treatment	upregulated	29794463
678	Mouse	Ube4bos2-201	lncRNA	fasciola gigantica excretory/secretory products (ESP)	macrophage activation and polarization	M2 macrophages	fasciola gigantica excretory/secretory products (ESP) treatment	upregulated	29794463
679	Mouse	Gm17233-201	lncRNA	fasciola gigantica excretory/secretory products (ESP)	macrophage activation and polarization	M2 macrophages	fasciola gigantica excretory/secretory products (ESP) treatment	upregulated	29794463
680	Mouse	NUNMMUT016103	lncRNA	sodium butyrate (NaB)	asthma	nasal mucosa	sodium butyrate (NaB) treatment	NUNMMUT016103 was downregulated after sodium butyrate (NaB) treatment.	32124940
681	Mouse	OAD	lncRNA	bone morphogenetic protein 2 (BMP2)	osteoblastic differentiation	"C3H10T1/2 mesenchymal stem cells , MC3T3-E1 preosteoblast cells"	bone morphogenetic protein 2 (BMP2) treatment	Lnc-OAD expression was increased during BMP-2-induced osteoblast differentiation in C3H10T1/2 mesenchymal stem cells and MC3T3-E1 preosteoblast cells.	33816629
682	Mouse	Obox4-ps35	lncRNA	triptolide (TPL)	reproductive toxicity	GC2 cells	triptolide (TPL) treatment	Obox4-ps35 knock-out aggravated triptonide-induced cytotoxicity by decreasing cell survival and increasing apoptosis and autophagy rates	33045310
683	Mouse	ODSM	lncRNA	mechanical unloading	bone loss	MC3T3-E1 cells	Mechanical unloading treatment	Overexpression of the lncRNA ODSM partially reduces apoptosis and promotes differentiation in MC3T3-E1 cells under MG unloading conditions.	32071307
684	Mouse	OGD-1006	lncRNA	oxygen glucose deprivation (OGD)	ischemic stroke (IS)	primary brain microvascular endothelial cells (bEnd.3)	oxygen-glucose deprivation (OGD) treatment	LncOGD-1006 might act as a ceRNA to inhibit apoptosis in bEnd3 cells by targeting miR-184-5p/CAAP1 pathway	33336752
685	Mouse	OIP5-AS1	lncRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	ischemic stroke (IS)	BV2 cells	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	downregulated	33516048
686	Mouse	OIP5-AS1	lncRNA	IL-1¦Â	osteoarthritis (OA)	ATDC5 cells	IL-1¦Â treatment	OIP5-AS1 was downregulated while miR-29b-3p was upregulated in OA models.	32037864
687	Mouse	Oprm1	lncRNA	hypoxia	ischemic stroke (IS)	mouse brain tissues	middle cerebral artery occlusion (MCAO)	Infarct size was distinctly decreased in the lncRNA Oprm1-overexpression group.	31187646
688	Mouse	Oprm1	lncRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	ischemic stroke (IS)	N2a cells	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	Overexpression of lncRNA Oprm1 alleviated the apoptosis induced by oxygen-glucose deprivation and significantly reduced cleaved caspase-3 levels	31187646
689	Mouse	linc-p21	lncRNA	hypoxia	acute respiratory distress syndrome (ARDS)	mouse mesenchymal stem cells (MSCs)	hypoxia treatment	MSCs induced by hypoxic preconditioning evoked an increase in expression of LincRNA-p21.	30359325
690	Mouse	linc-p21	lncRNA	lipopolysaccharide (LPS)	acute respiratory distress syndrome (ARDS)	lung fibroblasts	lipopolysaccharide (LPS) treatment	upregulated	27392907
691	Mouse	linc-p21	lncRNA	lipopolysaccharide (LPS)	acute respiratory distress syndrome (ARDS)	mouse alveolar macrophages (AMs); MH-S cells	lipopolysaccharide (LPS) treatment	Elevated lincRNA-p21 levels were observed in both LPS-induced ARDS mice and LPS-treated MH-S cells.	32362153
692	Mouse	linc-p21	lncRNA	high fat diet (HFD)	atherosclerosis (AS)	vascular smooth muscle cell (VSMC)	high fat diet (HFD) feed	"p53-dependent lincRNA-p21 expression downregulated miR-17-5p, whichconsequently protecting against AS progression via SIRT7 elevation."	33169349
693	Mouse	linc-p21	lncRNA	doxorubicin (DOX)	cardiotoxicity	HL-1 murine cardiomyocytes2	doxorubicin treatment	upregulated	29207090
694	Mouse	linc-p21	lncRNA	furan	cell proliferation	mice liver cells	Furan treatment	lncRNAs are transcriptional targets of furan exposures associated with levels of furan that are cytotoxic and induce cell proliferation.	23853263
695	Mouse	linc-p21	lncRNA	doxorubicin (DOX)	doxorubicin (DOX)-induced cardiotoxicity	HL-1 cells	doxorubicin (Dox) treatment	p21 was highly expressed in Dox-treated HL-1 murine cardiomyocytes.	29207090
696	Mouse	linc-p21	lncRNA	salvianolic acid B (Sal B)	hepatic stellate cell (HSC) activation	HSCs isolated from C57BL/6J mice	treat with Sal B treatment	upregulated	28391277
697	Mouse	linc-p21	lncRNA	¦Ã-rays	irradiation-induced tumors	bone marrow (BM)	low-power long-term ¦Ã-irradiation	downregulated	32483710
698	Mouse	linc-p21	lncRNA	carbon tetrachloride (CCl4)	liver fibrosis	liver tissues	carbon tetrachloride (CCl4) treatment	upregulated in hepatocytes	28592847
699	Mouse	linc-p21	lncRNA	thymosin ¦Â4 (T¦Â4)	liver damage	hepatic tissues ; hepatic stellate cells (HSCs)	Thymosin ¦Â4 (T¦Â4) treatment	T¦Â4 inhibited the increased expression of lincRNA-p21 by transfection of Ad-p21	32649978
700	Mouse	linc-p21	lncRNA	lipopolysaccharide (LPS)	neuropathic pain (NP)	BV2 cells	?lipopolysaccharide (LPS) treatment	"In this study, we found that lncRNA p21 and tumor necrosis factor alpha-induced protein 1 (Tnfaip1) expression were upregulated and miR-181b expression was downregulated in lipopolysaccharide (LPS)-induced and activated BV-2 microglia"	33774143
701	Mouse	linc-p21	lncRNA	"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine (MPTP)"	parkinson's disease (PD)	brain tissues	"1-methyl-4-phenyl-1,2,3,6- tetrahydropyridine (MPTP) treatment"	upregulated	30671473
702	Mouse	linc-p21	lncRNA	astragaloside IV (AS-IV)	parkinson's disease (PD)	MN9D cells; brain tissues	astragaloside IV (AS-IV) treatment	AS-IV inhibit the expression of lincRNA-p21. in PD mice and PD cells.	32511947
703	Mouse	linc-p21	lncRNA	ultraviolet (UV) irradiation	skin cancer	keratinocytes	UVB-irradiated treatment	lincRNA-p21 is highly inducible by UVB	25789975
