ID	Species	ncRNA	ncRNA type	Environmental factor (EF)	Phenotype	Sample	Condition of EF	Evidence	PubMed ID
910	Zebrafish	dre-miR-33-5p	miRNA	"2,2',4,4'-tetrabromodiphenyl ether (BDE47)"	neurotoxicity	zebrafish larvae	"2,2',4,4'-tetrabromodiphenyl ether (BDE47) treatment"	downregulated	280728662
911	Zebrafish	dre-miR-338	miRNA	RPS24 morpholino	diamond-Blackfan anemia (DBA)	zebrafish	RPS24 morpholino treatment	upregulated	25189322
912	Zebrafish	dre-miR-338	miRNA	estradiol-17¦Â (E2)	liver disease	zebrafish liver	estradiol-17¦Â (E2) treatment	downregulated	23767875
913	Zebrafish	dre-mir-363	miRNA	bisphenol S (BPS)	Bisphenol S (BPS) toxicity	male zebrafish gonad	bisphenol S (BPS) treatment	downregulated	29180064
914	Zebrafish	dre-mir-363	miRNA	bisphenol S (BPS)	BPS-induced toxicity	male zebrafish	bisphenol S (BPS) treatment	dysregulated	29180064
915	Zebrafish	dre-miR-377	miRNA	Korean Red ginseng extract (KRGE)	angiogenesis	Zebrafish embryos	korean red ginseng extract (KRGE)? treatment	downregulated	29021694
916	Zebrafish	dre-miR-430b	miRNA	human chorionic gonadotrophin (hCG)	lung cancer	follicular cells	human chorionic gonadotropin treatment	downregulated	23453964
917	Zebrafish	dre-miR-457a	miRNA	RPS24 morpholino	diamond-Blackfan anemia (DBA)	zebrafish	RPS24 morpholino treatment	upregulated	25189322
918	Zebrafish	dre-miR-459-5p	miRNA	"2,2',4,4'-tetrabromodiphenyl ether (BDE47)"	neurotoxicity	zebrafish larvae	"2,2',4,4'-tetrabromodiphenyl ether (BDE47) treatment"	downregulated	280728662
919	Zebrafish	dre-miR-462	miRNA	hypoxia	embryonic development	"notochord, pharyngeal arch, liver, and gut regions"	Hypoxia treatment	upregulated	26265472
920	Zebrafish	dre-mir-499	miRNA	bisphenol S (BPS)	Bisphenol S (BPS) toxicity	male zebrafish gonad	bisphenol S (BPS) treatment	downregulated	29180064
921	Zebrafish	dre-mir-499	miRNA	bisphenol S (BPS)	BPS-induced toxicity	male zebrafish	bisphenol S (BPS) treatment	dysregulated	29180064
922	Zebrafish	dre-miR-57b	miRNA	valproic acid (VPA)	teratogenesis	zebrafish embryos	valproic acid treatment	exposure to teratogens such as valproic acid alters microRNA expression profiles in developing embryos	24126255
923	Zebrafish	dre-miR-731	miRNA	hypoxia	embryonic development	"notochord, pharyngeal arch, liver, and gut regions"	Hypoxia treatment	upregulated	26265472
924	Zebrafish	dre-miR-731	miRNA	ochratoxin A (OTA)	intracerebral haemorrhage (ICH)	zebrafish embryos	Ochratoxin A (OTA) treatment	upregulated	31675585
925	Zebrafish	dre-miR-731	miRNA	mycotoxin ochratoxin A (OTA)	renal development	embryos	Mycotoxin ochratoxin A (OTA) treatment	upregulated	30090366
926	Zebrafish	dre-miR-733	miRNA	estradiol-17¦Â (E2)	liver disease	zebrafish liver	estradiol-17¦Â (E2) treatment	downregulated	23767875
927	Zebrafish	dre-miR-735-3p	miRNA	"2,2',4,4'-tetrabromodiphenyl ether (BDE47)"	neurotoxicity	zebrafish larvae	"2,2',4,4'-tetrabromodiphenyl ether (BDE47) treatment"	upregulated	280728662
928	Zebrafish	dre-miR-7a	miRNA	particulate matter (PM2.5)	"hypertension, atherosclerosis and myocardial infarction"	zebrafish (Danio rerio)	fertilized embryos (50 per replicate) were exposed to PM2.5 for 6¨C120 h post-fertilization treatment	downregulated	28215799
929	Zebrafish	dre-miR-7a	miRNA	copper (Cu)	olfactory injury	zebrafish tissue	copper (Cu) treatment	"the epigenetic regulatory mechanisms of metal-induced neurotoxicity of the fish olfactory system, and identify novel miRNA biomarkers of metal exposures."	23745839
930	Zebrafish	dre-miR-96	miRNA	¦Â-diketone antibiotic (DKAs)	chronic ototoxicity	otoliths during embryonic-larval development	¦Â-diketone antibiotics (DKAs) exposure treatment	downregulated	30265930
931	Zebrafish	dre-miR-96	miRNA	neomycin	neomycin-induced ototoxicity	hair cells	neomycin treatment	upregulated	29214789
932	Zebrafish	dre-miR-965	miRNA	light	circadian clockwork	zebrafish pineal gland	light- and dark-ed fish at six circadian times treatment	upregulated	24423866
