ID	Species	ncRNA	ncRNA type	Environmental factor (EF)	Phenotype	Sample	Condition of EF	Evidence	PubMed ID
2303	Rat	rno-miR-22	miRNA	lentinan (LNT)	myocardial infarction (MI)	hypoxia-induced primary neonatal rat ventricular cardiomyocytes (PNCM) and H9C2 cells	Lentinan (LEN) treatment	downregulated	31581847
2304	Rat	rno-miR-22	miRNA	curcumin (Cur)	neointimal hyperplasia	vascular smooth muscle cells (VSMC)	curcumin treatment	Curcumin increased the expression of miR-22.	32631202
2305	Rat	rno-miR-22	miRNA	steroids	osteonecrosis of femoral head (ONFH)	bone marrow mesenchymal stem cells (BMSCs)	steroid treatment	downregulated	27910957
2306	Rat	rno-miR-22	miRNA	6-hydroxydopamine (6-OHDA)	parkinson's disease (PD)	PC12 cells	6-hydroxydopamine (6-OHDA) treatment	downregulated	27631550
2307	Rat	rno-miR-22	miRNA	insulin-like growth factor 1 (IGF-1)	post-stroke	brain tissues	Post-stroke ICV administration of IGF-1 to middle-aged female rats treatment	downregulated	24618563
2308	Rat	rno-miR-22	miRNA	high glucose (HG)	renal tubulointerstitial fibrosis (TIF)	NRK-52E cells	high glucose (HG) treatment	upregulated	29850604
2309	Rat	rno-miR-22	miRNA	streptozocin (STZ)	renal tubulointerstitial fibrosis (TIF)	renal Tissues	streptozocin (STZ) treatment	upregulated	29850604
2310	Rat	rno-mir-22	miRNA	hypoxia/reoxygenation (H/R)	reperfusion injury	rat cardiomyocytes;	hypoxia and hypoxia-reoxygenation treatment	upregulated	32826883
2311	Rat	rno-miR-22	miRNA	escherichia coli (E.coli)	sepsis-induced acute kidney injury	kidney tissues	Escherichia coli infection	"TapSAKI was elevated in urine derived sepsis-induced kidney injury, and promoted HK-2 cell apoptosis and inflammatory response through miR-22/PTEN/TLR4/NF-¦ÊB pathway."	30666657
2312	Rat	rno-miR-22	miRNA	lithium chloride and pilocarpine	status epilepticus (SE)	rat hippocampus tissues	lithium-pilocarpine treatment	upregulated	21094214
2313	Rat	rno-miR-22	miRNA	scratch	traumatic brain injury (TBI)	neuronal cell	scratch treatment	downregulated	27186313
2314	Rat	rno-miR-22	miRNA	isoproterenol	¦Â-adrenoceptor intervention	rat heart tissues	isoproterenol (ISO)  treatment	upregulated	22847192
2315	Rat	rno-miR-221	miRNA	TGF-¦Â	adaptation of tendons to mechanical loading	rat Tendon fibroblasts	Transforming growth factor-¦Â(TGF-¦Â) treatment	upregulated	22539168
2316	Rat	rno-miR-221	miRNA	nicotine	allergic asthma (AA)	lung tissues	nicotine injections	upregulated	28381639
2317	Rat	rno-miR-221	miRNA	L©\arginine	atherosclerosis (AS)	endothelial cells	L-Arginine treatment	L-Arginine Ameliorates High-Fat Diet-Induced Atherosclerosis by Downregulating miR-221.	32090093
2318	Rat	rno-miR-221	miRNA	TGF-¦Â1	bladder cancer	Human bladder cancer cell lines (RT4 and T24)	TGF-¦Â1 treatment	upregulated	25928257
2319	Rat	rno-miR-221	miRNA	N-methyl-N-nitrosourea (MNU)	breast cancer	rats with experimental breast cancer Thoracic Duct Lymph	N-Methyl-N-Nitrosourea	dysregulatedin Thoracic Duct Lymph	28091921
2320	Rat	rno-miR-221	miRNA	hydrogen sulfide (H2S)	cardiac fibrosis	thyroxine-induced rats myocardial tissues	Hydrogen sulfide (H2S) treatment	upregulated	29743447
2321	Rat	rno-miR-221	miRNA	thyroxine	cardiac fibrosis	myocardial tissues	thyroxine treatment	downregulated	29743447
2322	Rat	rno-miR-221	miRNA	ischemia	chronic constriction injury	rat spinal cord	ligation of the sciatic nerve treatment	"The expression levels of a large number of miRNAs in the dorsal horn of the spinal cord in CCI rats changed (miR-500, -221 and -21)"	23124577
2323	Rat	rno-miR-221	miRNA	mitomycin C-polylactic acid ( MMC-PLA) film	epidural scar hyperplasia and adhesion	post-laminectomy rat scar tissues	25 mg of PLA film containing 0.01% MMC was implanted on the laminectomy area	downregulated	28617531
2324	Rat	rno-miR-221	miRNA	high glucose (HG)	gestational diabetes mellitus (GDM)	rat INS-1?cell	high glucose (HG) treatment	downregulated	31587871
2325	Rat	rno-miR-221	miRNA	diethylnitrosamine (DEN)	hepatocellular carcinoma (HCC)	liver tissues and HepG2 cells	diethylnitrosamine (DEN) treatment	upregulated	31801250
2326	Rat	rno-miR-221	miRNA	oroxin B (OB)	hepatocellular carcinoma (HCC)	DEN-treated liver tissues and HepG2 cells	Oroxin B (OB) treatment	downregulated	31801250
2327	Rat	rno-miR-221	miRNA	overfeeding	insulin resistance (IR)	liver tissues	overfeeding treatment	Overfeeding induces hepatic miR-221 expression.	32305038
2328	Rat	rno-miR-221	miRNA	"DDT (2,2-dichlorodiphenyl-1,1,1-trichloroethane), benzo[a]pyrene (BP), and 3-methylcholanthrene (MC)"	post-transcriptional regulation	?the livers and ovaries of chemically induced rats	"DDT, benzo[a]pyrene (BP), and 3-methylcholanthrene (MC) treatment"	downregulated	24727239
2329	Rat	rno-miR-221	miRNA	propofol (PPF)	mast cell degranulation	RBL-2H3 cells	Propofol treatment	Propofol inhibited miR-221 expression in a dose-dependent manner	30116391
2330	Rat	rno-miR-221	miRNA	hypoxia/reoxygenation (H/R)	myocardial infarction (MI)	H9c2 and rat cardiac fibroblast (cFB)	hypoxia and reoxygenation (H/R) induce	downregulated	31261033
2331	Rat	rno-miR-221	miRNA	lipopolysaccharide (LPS)	myocarditis	H9c2 cells	lipopolysaccharide (LPS) treatment	"?miR-221 was negatively regulated by lncRNA CHRF. LncRNA CHRF silence did not protect H9c2 cells against LPS when miR-221 was suppressed. Also, the inhibitory effects of lncRNA CHRF silence on the activation of NF-¦ÊB and JNK pathways were flattened by miR-221 suppression."	30695715
2332	Rat	rno-miR-221	miRNA	chronic constriction injury (CCI)	neuropathic pain (NP)	spinal cord and the isolated microglia	chronic constrictive injury (CCI) treatment	upregulated	27059231
2333	Rat	rno-miR-221	miRNA	estradiol	obesity	high fat (HF) diet-induced obesity rats liver tissues	estradiol treatment	upregulated	29957877
2334	Rat	rno-miR-221	miRNA	postnatal overfeeding	obesity	rat liver tissue	postnatal overfeeding treatment	We first report postnatal overfeeding induces hepatic miR-221 expression	32305038
2335	Rat	rno-miR-221	miRNA	steroids	osteonecrosis of femoral head (ONFH)	bone marrow mesenchymal stem cells (BMSCs)	steroid treatment	downregulated	27910957
2336	Rat	rno-miR-221	miRNA	cadmium (Cd)	ovary structure and function	Wistar rats	cadmium (Cd) treatment	upregulated	24462979
2337	Rat	rno-miR-221	miRNA	estradiol-17¦Â (E2)	oxidative stress	liver tissues	estradiol-17¦Â (E2) treatment	downregulated	30574741
2338	Rat	rno-miR-221	miRNA	6-hydroxydopamine (6-OHDA)	parkinson's disease (PD)	PC12 cells	6-hydroxydopamine (6-OHDA) treatment	miRNA-221 is significantly lower in 6-OHDA treated PC12 pheochromocytoma cells compared to the normal cells.	29405726
2339	Rat	rno-miR-221	miRNA	crocin	parkinson's disease (PD)	striatal tissueS	crocin treatment	Crocin upregulated the expression of miRNA-221.	31811872
2340	Rat	rno-miR-221	miRNA	rotenone (ROT)	parkinson's disease (PD)	striatal tissueS	rotenone (ROT) treatment	miRNA-221 was significantly repressed upon ROT treatment	31811872
2341	Rat	rno-miR-221	miRNA	rotenone (ROT)	parkinson's disease (PD)	striatal tissueS	rotenone (ROT) treatment	miRNA-7 was significantly repressed upon ROT treatment	31811872
2342	Rat	rno-miR-221	miRNA	angiotensin II (Ang II)	renal fibrosis	rat kidney interstitial fibroblast (NRK-49F) cells	angiotensin II (Ang II) treatment	upregulated	25228106
2343	Rat	rno-miR-221	miRNA	hypoxia	stroke	rat brain tissues	Transient focal ischemia was induced by intraluminal occlusion of the right Middle cerebral artery occlusion (MCAO)	"GAS5 was upregulated in MCAO rats and in vitro hypoxia cell model while miR-221 expression was decreased in vitro hypoxia cell model. GAS5 promoted cells apoptosis, while miR-221 inhibited cell apoptosis through regulation of PUMA and downstream JNK/H2AX signaling."	31878844
2344	Rat	rno-miR-221-3p	miRNA	high glucose (HG)	diabetic cardiomyopathy (DCM)	myocardium	high glucose (HG) treatment	upregulated	33313941
2345	Rat	rno-miR-221-3p	miRNA	high glucose (HG)	diabetic cardiomyopathy (DCM)	H9c2 cells	high glucose (HG) treatment	"GAS5 downregulated high blood glucose concentrations in STZ-induced diabetic rats, however its expression levels decreased in both HG-processed H9C2 cells and the myocardium of DM model rats."	33313941
2346	Rat	rno-miR-221-3p	miRNA	streptozocin (STZ)	diabetic cardiomyopathy (DCM)	myocardium	streptozotocin (STZ) treatment	upregulated	33313941
2347	Rat	rno-miR-221-3p	miRNA	streptozocin (STZ)	diabetic cardiomyopathy (DCM)	H9c2 cells	streptozotocin (STZ) treatment	"GAS5 downregulated high blood glucose concentrations in STZ-induced diabetic rats, however its expression levels decreased in both HG-processed H9C2 cells and the myocardium of DM model rats"	33313941
2348	Rat	rno-miR-221-3p	miRNA	H2O2	myocardial ischemia/reperfusion (I/R) injury (MIRI)	H9c2 cells	H2O2 treatment	The expression of miR-221-3p was elevated in H2O2-incubated cells.	29693157
2349	Rat	rno-miR-2218	miRNA	quercetin	oxidative stress	PC-12 cells	Quercetin treatment	downregulated	33343808
2350	Rat	rno-miR-222	miRNA	TGF-¦Â	adaptation of tendons to mechanical loading	rat Tendon fibroblasts	Transforming growth factor-¦Â(TGF-¦Â) treatment	upregulated	22539168
2351	Rat	rno-miR-222	miRNA	N-methyl-N-nitrosourea (MNU)	breast cancer	rats with experimental breast cancer Thoracic Duct Lymph	N-Methyl-N-Nitrosourea	dysregulatedin Thoracic Duct Lymph	28091921
2352	Rat	rno-miR-222	miRNA	"DDT (2,2-dichlorodiphenyl-1,1,1-trichloroethane), benzo[a]pyrene (BP), and 3-methylcholanthrene (MC)"	post-transcriptional regulation	?the livers and ovaries of chemically induced rats	"DDT, benzo[a]pyrene (BP), and 3-methylcholanthrene (MC) treatment"	downregulated	24727239
2353	Rat	rno-miR-222	miRNA	nickel	muscle tumor	rat muscle tumor tissue	nickel treatment	upregulated	23447020
2354	Rat	rno-miR-222	miRNA	cadmium (Cd)	ovary structure and function	Wistar rats	cadmium (Cd) treatment	upregulated	24462979
2355	Rat	rno-miR-222	miRNA	activated protein C(APC)	sepsis	rats blood and liver tissue	activated protein C treatment	aPC treatment coordinates beneficial cytoprotective effects during sepsis by modulating miRNA expression	22940033
2356	Rat	rno-miR-222	miRNA	"high concentrations of lipid and glucose, and cytokines"	vascular hyper-reactivity	VSMC	"incubat high glucose (25mmol/L) or lipid (palmitic acid 50 ¦Ì mol/L) and 200ng/ml of TNF-¦Á,IL-1¦Â and IL-6 for 27h treatment"	downregulated	25425000
2357	Rat	rno-miR-222-5p	miRNA	lipopolysaccharide (LPS)	spinal cord injury (SCI)	primary microglial cells	lipopolysaccharide (LPS) treatment	"We revealed that LncRNA LEF1-AS1 was distinctly upregulated, whereas miR-222-5p was significantly downregulated in LPS-treated SCI and microglial cells."	33407665
2358	Rat	rno-miR-223	miRNA	TGF-¦Â1	asthma	airway smooth muscle cells (ASMCs)	TGF-¦Â1 treatment	TGF-¦Â1 stimulation lowers the expression of miR-223.	29636864
2359	Rat	rno-miR-223	miRNA	paeonol (PAE)	atherosclerosis (AS)	plasma-derived exosome	Paeonol (Pae) treatment	Pae-exo successfully increased the expression of exosomal miR-223 and relieved inflammatory secretion	32800809
2360	Rat	rno-miR-223	miRNA	phenylephrine (PE)	cardiac hypertrophy	neonatal rat cardiomyocytes (NRCs)	phenylephrine (PE) treatment	downregulated	29110214
2361	Rat	rno-miR-223	miRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	cerebral ischemia injury (CII)	cortical neurons	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	miR-223 was significantly over-expressed after OGD/R treatment	29663740
2362	Rat	rno-miR-223	miRNA	azoxymethane (AOM)	colorectal cancer (CRC)	rat colon Epithelial cells	azoxymethane (AOM) treatment	"Of the 27 miRNAs expressed at higher (P < 0.05) levels in tumors, miR-34a, 132, 223 and 224 were overexpressed at >10-fold. In contrast, the expression levels of miR-192, 194, 215 and 375 were dramatically reduced (?0.32-fold) in adenocarcinomas."	19825969
2363	Rat	rno-miR-223	miRNA	heat stress	febrile seizure (FS)	hippocampus tissues	hot water-bath induce	downregulated	30947016
2364	Rat	rno-mir-223	miRNA	phenylephrine (PE)	hypertrophy	neonatal rat cardiomyocytes (HNRCs)	phenylephrine (PE) treatment	downregulated	29110214
2365	Rat	rno-miR-223	miRNA	lipopolysaccharide (LPS)	inflammation	Isolated rat nucleus pulposus (NP) cells	lipopolysaccharide (LPS) treatment	downregulated	29707878
2366	Rat	rno-miR-223	miRNA	ischemic brain extract (IBE)	ischemic injury	"C6 rat astrocytoma cells, and primary rat MSCc (rMSCs)"	IBE treatment	upregulated	24999035
2367	Rat	rno-miR-223	miRNA	electroacupuncture (EA)	ischemic stroke (IS)	subventricular zone (SVZ) and hippocampus tissues	electroacupuncture (EA) treatment	upregulated	31883264
2368	Rat	rno-miR-223	miRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	ischemic stroke (IS)	primary cortical neuron culture	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	FGD5-AS1 may protect the neuron against OGD/R injury via acting as a ceRNA for miR-223 to mediate IGF1R expression	32337949
2369	Rat	rno-miR-223	miRNA	hypoxia	myocardial infarction (MI)	H9c2 cells	hypoxia treatment	upregulated	29608885
2370	Rat	rno-miR-223	miRNA	TGF-¦Â1	myocardial infarction (MI)	Cultured cardiac fibroblasts (CFs)	TGF-¦Â1 treatment	upregulated	29689569
2371	Rat	rno-miR-223	miRNA	emodin	myocarditis	LPS-treated H9c2 cells	Emodin treatment	downregulated	30745529
2372	Rat	rno-miR-223	miRNA	lipopolysaccharide (LPS)	myocarditis	H9c2 cells	lipopolysaccharide (LPS) treatment	upregulated	30745529
2373	Rat	rno-miR-223	miRNA	2-methoxyestradiol (2-Me)	obstructive sleep apnea (OSA)	pulmonary artery smooth muscle cells (PASMCs); lung tissues	2-methoxyestradiol (2-Me) treatment	"Chronic intermittent hypoxia (CIH) decreased the expression of miR-223, whereas 2-Me reversed the downregulated of miR-223 both in vivo and in vitro."	30246291
2374	Rat	rno-miR-223	miRNA	2-methoxyestradiol (2-Me)	pulmonary hypertension (PH)	Chronic intermittent hypoxia (CIH) model rat lung tissues	2-methoxyestradiol (2-Me) treatment	upregulated	30246291
2375	Rat	rno-miR-223	miRNA	hypoxia	pulmonary hypertension (PH)	lung tissues	Chronic intermittent hypoxia (CIH) induce	downregulated	30246291
2376	Rat	rno-miR-223	miRNA	X-rays	radiation-induced skin injury	rats irradiated skin	45-Gy electron beam treatment	upregulated	24447893
2377	Rat	rno-miR-223	miRNA	lipopolysaccharide (LPS)	septic shock	Wistar rats serum	LPS (10 mg/kg) treatment	upregulated	24915805
2378	Rat	rno-miR-223	miRNA	angelica polysaccharide (AP)	spinal cord injury (SCI)	PC-12 cells	angelica polysaccharide (AP) treatment	AP pre-treatment attenuated LPS-induced miR-223 expression level increase in PC-12 cells.	30372834
2379	Rat	rno-miR-223	miRNA	electroacupuncture (EA)	stroke	cortex tissues	Electroacupuncture (EA) treatment	upregulated	31237865
2380	Rat	rno-miR-223	miRNA	dextran sodium sulfate (DSS)	ulcerative colitis (UC)	colon tissues	dextran sulfate sodium (DSS) treatment	upregulated	31210320
2381	Rat	rno-miR-223	miRNA	methylglyoxal (MGO)	vascular tones	A10 cells	methylglyoxal (MGO) treatment	miR-223 expression in the cultured SMCs after 300 ¦ÌM MGO exposure by 5-6 folds.	32151743
2382	Rat	rno-miR-223	miRNA	naringenin	spinal cord injury (SCI)	spinal cords	Naringenin (NR)treatment	downregulated	27432064
2383	Rat	rno-miR-223-3p	miRNA	high fat diet (HFD)	aging-related non-alcoholic fatty liver disease (NAFLD)	liver tissues	high fat diet (HFD) feed	upregulated	31899128
2384	Rat	rno-miR-223-3p	miRNA	angiotensin II (Ang II)	hypertensive nephropathy (HN)	rat renal artery endothelial cells (RRAECs)	angiotensin II (Ang II) treatment	upregulated	32346437
2385	Rat	rno-miR-223-3p	miRNA	hypoxia	ischemic heart disease (IHD)	H9c2 cells	hypoxia induce	upregulated	30336138
2386	Rat	rno-miR-223-3p	miRNA	sevoflurane (SEV)	learning and memory deficits	rat neuron cells	sevoflurane (SEVO) treatment	upregulated	31450504
2387	Rat	rno-miR-223-3p	miRNA	hypoxia	pulmonary arterial hypertension (PAH)	pulmonary arterial smooth muscle cells (PASMCs)	hypoxia induce	downregulated	30507047
2388	Rat	rno-miR-223-3p	miRNA	hypoxia	pulmonary arterial hypertension (PAH)	primary rat pulmonary arterial smooth muscle cells (PASMCs)	hypoxia induce	downregulated	30507047
2389	Rat	rno-miR-223-3p	miRNA	monocrotaline (MCT)	pulmonary arterial hypertension (PAH)	pulmonary artery;right ventricle	monocrotaline (MCT) treatment	downregulated	30507047
2390	Rat	rno-miR-223-3p	miRNA	lipopolysaccharide (LPS)	septic shock	heart tissue	lipopolysaccharide (LPS) treatment	dysregulated	31332662
2391	Rat	rno-miR-223-5p	miRNA	lipopolysaccharide (LPS)	septic shock	heart tissue	lipopolysaccharide (LPS) treatment	dysregulated	31332662
2392	Rat	rno-miR-22-3p	miRNA	insert a cannula connected with a saline container into the anterior chamber	acute ocular hypertension (AOH)	adult albino rats retinal ganglion cells (RGCs) and microglial cells	insert a cannula connected with a saline container into the anterior chamber	upregulated	27535721
2393	Rat	rno-miR-22-3p	miRNA	gastrodin (GAS)	cerebral ischemia/reperfusion (I/R) injury	OGD/R-treated rat primary cortical neurons	gastrodin (GAS) treatment	upregulated	33839999
2394	Rat	rno-miR-22-3p	miRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	cerebral ischemia/reperfusion (I/R) injury	Rat primary cortical neurons	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	downregulated	33839999
2395	Rat	rno-miR-22-3p	miRNA	berberine (BBR)	hepatocellular carcinoma (HCC)	HepG2 cells	berberine (BBR) treatment	upregulated	27904693
2396	Rat	rno-miR-22-3p	miRNA	doxorubicin (DOX)	ischemia/reperfusion (I/R) injury	rats cardiomyocytes	doxorubicin treatment	downregulated	27919821
2397	Rat	rno-miR-22-3p	miRNA	resveratrol	pulmonary embolism	pulmonary embolism (PE) induced heart tissues	resveratrol (Res) treatment	upregulated	31573048
2398	Rat	rno-miR-22-3p	miRNA	angiotensin II (Ang II)	thoracic aortic aneurysm (TAA)	thoracic aorta	angiotensin II (Ang II) treatment	The expression of miR-22-3p in Ang II group was significantly lower than that in the normal group.	32633388
2399	Rat	rno-miR-224	miRNA	azoxymethane (AOM)	colorectal cancer (CRC)	rat colon Epithelial cells	azoxymethane (AOM) treatment	"Of the 27 miRNAs expressed at higher (P < 0.05) levels in tumors, miR-34a, 132, 223 and 224 were overexpressed at >10-fold. In contrast, the expression levels of miR-192, 194, 215 and 375 were dramatically reduced (?0.32-fold) in adenocarcinomas."	19825969
2400	Rat	rno-miR-224	miRNA	furan	hepatotoxicity	liver	Furan treatment	upregulated	27371368
2401	Rat	rno-miR-224	miRNA	lead acetate (PbAc)	lead (Pb) acetate-induced thyrotoxicity	thyroid tissues	lead (Pb) exposure	upregulated	29665650
