ID	Species	ncRNA	ncRNA type	Environmental factor (EF)	Phenotype	Sample	Condition of EF	Evidence	PubMed ID
1294	Human	NEAT1	lncRNA	simvastatin	drug-inducible neuroprotection from oxidative stress	SH-SY5Y cells	simvastatin treatment	upregulated	31311324
1295	Human	NEAT1	lncRNA	rapamycin	dyslipidemia	serum	rapamycin treatment	hsa-miR-372-3p was filtered using RNA sequencing and identified as a key regulator in rapamycin-induced TGs accumulation	33705959
1296	Human	NEAT1	lncRNA	progesterone (P4)	endometrial cancer (EC)	human Ishikawa cells	Progesterone treatment	NEAT1 or LEF1 was overexpressed in endometrial cancer cells while downregulated following post-treatment with progesterone	30452118
1297	Human	NEAT1	lncRNA	progesterone (P4)	endometrial cancer (EC)	Ishikawa cells	progesterone treatment	LncRNA nuclear enriched abundant transcript 1 (NEAT1) was the most significantly downregulated lncRNA in endometrial cancer cells treated with progesterone	30452118
1298	Human	NEAT1	lncRNA	TGF-¦Â2	epithelial-mesenchymal transition (EMT)	Primary human LECs (HLECs)	TGF-¦Â2 treatment	"TGF-¦Â2 induces NEAT1 overexpression, which in turn suggests that NEAT1 acts as a ceRNA targeting Snail1 or Zeb1 by binding miR-34a or miR-204"	32596382
1299	Human	NEAT1	lncRNA	adriamycin (ADR)	gastric cancer (GC)	SGC7901 cells	adriamycin (ADR) treatment	"NEAT1 was upregulated in GC tissues and cells, especially in in GC adriamycin-resistant cells."	28401449
1300	Human	NEAT1	lncRNA	oxaliplatin	gastric cancer (GC)	GC cell lines HGC-27;BGC-823	oxaliplatin treatment	upregulated	31617275
1301	Human	NEAT1	lncRNA	oxaliplatin	gastric cancer (GC)	HGC-27 cells; BGC-823 cells	oxaliplatin (OXA) treatment	upregulated	31617275
1302	Human	NEAT1	lncRNA	radiation	gastric cancer (GC)	MKN-45 and AGS cells	radiation treatment	NEAT1 depletion enhanced radio-sensitivity of GC by negatively regulating miR-27b-3p in vitro and in vivo	33292252
1303	Human	NEAT1	lncRNA	adenovirus (ADV)	glioblastoma multiforme (GBM)	FMXJ-1 cells	adenovirus (ADV) treatment	ADV infection upregulated lncRNA NEAT1.	32843056
1304	Human	NEAT1	lncRNA	estradiol-17¦Â (E2)	hepatic steatosis	HepG2 cells	estradiol-17¦Â (E2) treatment	upregulated	31062612
1305	Human	NEAT1	lncRNA	oleacein (OA)	hepatic steatosis	HepG2 cells	oleic acids treatment	upregulated	31062612
1306	Human	NEAT1	lncRNA	hypoxia	hepatocellular carcinoma (HCC)	SNU-182 cells; HUH7 cells	hypoxia treatment	LncRNA-NEAT1 expression was significantly induced by hypoxia in SNU-182 and HUH7 cells.	32670881
1307	Human	NEAT1	lncRNA	sorafenib (SOR)	hepatocellular carcinoma (HCC)	HepG2 or Bel7404	sorafenib (Sora) treatment	"lncRNA NEAT1 mediates Sora resistance of HCC cells by suppressing miR-335 expression, and disinhibition on c-Met-Akt signaling pathway"	30937906
1308	Human	NEAT1	lncRNA	histone deacetylase (HDAC)	histone deacetylase resistance in nasopharyngeal cancer (NPC)	CNE1; CNE2; C666¨C1	Histone deacetylase treatment	upregulated	32692721
1309	Human	NEAT1	lncRNA	herpes simplex virus 1 (HSV-1)	herpes simplex virus 1 (HSV-1) infection	HeLa cells	infect with HSV-1	upregulated	27783096
1310	Human	NEAT1	lncRNA	lipopolysaccharide (LPS)	osteoblasts inflammation	MG63 cells	lipopolysaccharide (LPS) treatment	downregulated	33416115
1311	Human	NEAT1	lncRNA	Toll-like receptor3-p38 pathway-triggered poly I:C	innate immune response	HeLa TO cells £¬ A549 cells	cells were transfect poly I:C treatment	upregulated	24507715
1312	Human	NEAT1	lncRNA	advanced glycation end product (AGE)	intervertebral disc degeneration (IDD)	human nucleus pulposus cells (HNPC)	advanced glycation end product (AGE) treatment	upregulated	32850952
1313	Human	NEAT1	lncRNA	sepsis	liver damage	liver tissues	sepsis induce treatment	The expression of lncRNA NEAT1 in liver tissue of patients with sepsis-induced liver injury was clearly increased	31344555
1314	Human	NEAT1	lncRNA	particulate matter (PM2.5)	lung cancer	BEAS-2B and HBE cells	particulate matter (PM2.5) treatment	Loss of NEAT1 represses the malignant transformation of BEAS-2B and HBE cells induced by PM25	33829382
1315	Human	NEAT1	lncRNA	lipopolysaccharide (LPS)	lupus nephritis (LN)	Human renal mesangial cells (HRMCs)	lipopolysaccharide (LPS) treatment	"NEAT1 accelerated renal mesangial cell injury via directly targeting miR-146b, promoting the expression of TRAF6, and activating the NF-¦ÊB signaling in lupus nephritis."	32710276
1316	Human	NEAT1	lncRNA	dexamethasone (DEX)	multiple myeloma (MM)	MM1R cell lines	dexamethasone (Dex) treatment	NEAT1 was highly expressed in DEX-resistant myeloma cell lines.	29948578
1317	Human	NEAT1	lncRNA	resveratrol	multiple T myeloma	U266 cells; LP1 cells	resveratrol (RS) treatment	"lncRNA NEAT1 was highly expressed in MM cells, which could be significantly inhibited by resveratrol"	30107344
1318	Human	NEAT1	lncRNA	free fatty acids (FFA)	nonalcoholic fatty liver disease (NAFLD)	HepG2 cells	free fatty acids (FFA) treatment	NEAT1 and miR-140 are upregulated in hepacytes under the NAFLD conditions. The NEAT1-miR-140 axis play a crucial role in modulation of NAFLD via inactivation of AMPK/SREBP1 signaling.	31239155
1319	Human	NEAT1	lncRNA	free fatty acids (FFA)	nonalcoholic fatty liver disease (NAFLD)	HepG2 cells	free fatty acids (FFA) treatment	upregulated	31484042
1320	Human	NEAT1	lncRNA	bone morphogenetic protein 1 (BMP1)	osteogenesis	human bone marrow-derived mesenchymal stem cells (hBMSCs)	BMP1 treatment	NEAT1 promotes osteogenic differentiation in hBMSCs by regulating miR-29b-3p/BMP1 axis.	30638953
1321	Human	NEAT1	lncRNA	radioactivity iodine (RAI)	papillary thyroid cancer (PTC)	TPC-1 cells; B-CPAP cells	radioactivity iodine (RAI) treatment	upregulated	30596336
1322	Human	NEAT1	lncRNA	1-methyl-4-phenylpyridinium (MPP+)	parkinson's disease (PD)	Human neuroblastoma cell line SH-SY5Y	1-methyl-4-phenylpyridinium (MPP+) treatment	?NEAT1 expression was significantly increased in SH-SY5Y cells after MPP+?treatment in dose- and time- dependent manners.	31228597
1323	Human	NEAT1	lncRNA	1-methyl-4-phenylpyridinium (MPP+)	parkinson's disease (PD)	SH-SY5Y cells	1-methyl-4-phenylpyridinium (MPP+) treatment	downregulated of NEAT1 repressed ¦Á-syn-induced activation of NLRP3 inflammasome via inhibiting the expression of GJB1 by targeting miR-1301-3p.	32712773
1324	Human	NEAT1	lncRNA	1-methyl-4-phenylpyridinium (MPP+)	parkinson's disease (PD)	SH5Y-SY cells	N-methyl-4-phenylpyridinium (MPP +) treatment	upregulated	29287722
1325	Human	NEAT1	lncRNA	1-methyl-4-phenylpyridinium (MPP+)	parkinson's disease (PD)	SH-SY5Y cells	1-methyl-4- phenylpyridinium iodide(MPP +) treatment	upregulated	29575151
1326	Human	NEAT1	lncRNA	1-methyl-4-phenylpyridinium (MPP+)	parkinson's disease (PD)	SH-SY5Y cells	1-methyl-4-phenylpyridinium (MPP+) treatment	upregulated	32712773
1327	Human	NEAT1	lncRNA	1-methyl-4-phenylpyridinium (MPP+)	parkinson's disease (PD)	SH-SY5Y cells	1-methyl-4-phenylpyridinium (MPP+) treatment	"Here, the increased lncRNA NEAT1 was discovered in MPP+-induced SH-SY5Y cells."	32712773
1328	Human	NEAT1	lncRNA	1-methyl-4-phenylpyridinium (MPP+)	parkinson's disease (PD)	SK-N-SH cells	1-methyl-4-phenylpyridinium (MMP+) treatment	upregulated	33069733
1329	Human	NEAT1	lncRNA	1-methyl-4-phenylpyridinium (MPP+)	parkinson's disease (PD)	SH-SY5Y cells	1-methyl-4-phenylpyridinium (MPP+) treatment	"We demonstrated that, in SH-SY5Y cells treated with MPP+, NEAT1 and PDE4B expression levels were raised, while miR-124-3p expression was repressed"	33522352
1330	Human	NEAT1	lncRNA	lipopolysaccharide (LPS)	pneumonia	WI-38 cells	lipopolysaccharide (LPS) treatment	upregulated	31632562
1331	Human	NEAT1	lncRNA	H2O2	preeclampsia (PE)	HTR-8/SVneo	H2O2 treatment	upregulated of LncRNA NEAT1 induces apoptosis of human placental trophoblasts	32998583
1332	Human	NEAT1	lncRNA	docetaxel (DTX)	prostate cancer	PCa samples; PC3 cells; DU145 cells	docetaxel (DTX) treatment	NEAT1 was upregulated in docetaxel-resistant PCa clinical samples and cell lines.	31672604
1333	Human	NEAT1	lncRNA	Paris forrestii (PCT3)	prostate cancer	PC-3 cells	Paris forrestii (PCT3) treatment	downregulated	31810132
1334	Human	NEAT1	lncRNA	TGF-¦Â1	renal fibrosis	HK-2 cells	TGF-¦Â1 treatment	upregulated	32475133
1335	Human	NEAT1	lncRNA	hypoxia	reperfusion injury	human iPS-derived cardiomyocytes (iPS-CM)	hypoxia treatment	downregulated	32826883
1336	Human	NEAT1	lncRNA	N-retinylidene-N-retinylethanolamine (A2E)	retinitis pigmentosa	human retinal pigment epithelium cells	N-retinylidene-N-retinylethanolamine (A2E) treatment	upregulated	32326576
1337	Human	NEAT1	lncRNA	tumor necrosis factor alpha (TNF-¦Á) 	rheumatoid arthritis (RA)	RA-FLS cells	tumor necrosis factor alpha (TNF-¦Á) treatment	"We found that NEAT1 was upregulated, and miR-204-5p was downregulated in the RA patients' synovial tissue and TNF-¦Á treated RA-FLSs"	33394349
1338	Human	NEAT1	lncRNA	anti-microbial peptide LL-37	rosacea	skin tissues	LL37 treatment	?NEAT1 was upregulated in rosacea skin and in LL37-treated HaCaT cells.	33678493
1339	Human	NEAT1	lncRNA	lipopolysaccharide (LPS)	sepsis	THP-1 cells	lipopolysaccharide (LPS) treatment	upregulated	32099901
1340	Human	NEAT1	lncRNA	lipopolysaccharide (LPS)	sepsis	HK-2 cells	lipopolysaccharide (LPS) treatment	"NEAT1 regulated TRAF6 expression by sponging let-7b-5p in HK-2 cells, which promotes LPS-induced injury and inflammation in HK-2 cells."	32724027
1341	Human	NEAT1	lncRNA	lipopolysaccharide (LPS)	sepsis-induced acute lung injury	A549 cells	lipopolysaccharide (LPS) treatment	upregulated	32089649
1342	Human	NEAT1	lncRNA	tuberculosis (MTB)	tuberculosis (TB)	THP-1 cells	Mycobacterium tuberculosis (MTB) infection treatment	upregulated	33271233
1343	Human	NEAT1.1	lncRNA	cisplatin (DDP)	bladder cancer	T24 cells	cisplatin (DPP) treatment	"the RNA level of NEAT1.1, one RNA variant of NEAT1, was reduced in cisplatin-sensitive T24 cells compared to cisplatin-resistant T24 (T24R) cells after both treated with cisplatin modulated through Wnt/¦Â-catenin signaling pathway using RNA-seq."	31933859
1344	Human	NEAT1_2	lncRNA	Solamargine	gastric cancer (GC)	"The GC cell lines AGS, BGC823, SGC7901, HGC27 and MGC803"	Solamargine treatment	upregulated	30864686
1345	Human	NEAT1-1	lncRNA	mycobacterium tuberculosis (Mtb)	tuberculosis (TB)	THP-1 cells	mycobacterium tuberculosis (Mtb) infection	Mycobacterium tuberculosis infection robustly increased the expression of NEAT1-1 and NEAT1-2 in THP-1 macrophages in vitro.	30534569
1346	Human	NEAT1-2	lncRNA	mycobacterium tuberculosis (Mtb)	tuberculosis (TB)	THP-1 cells	mycobacterium tuberculosis (Mtb) infection	Mycobacterium tuberculosis infection robustly increased the expression of NEAT1-1 and NEAT1-2 in THP-1 macrophages in vitro.	30534569
1347	Human	NFAT5-1	lncRNA	hypoxia and TGF¦Â1	idiopathic pulmonary fibrosis (IPF)	human pulmonary fibroblasts (HPFs)	hypoxia and TGF¦Â1 treatment	downregulated	31925944
1348	Human	NIFK-AS1	lncRNA	calcium oxalate monohydrate (COM)	renal injury	HK-2?cells	calcium oxalate monohydrate treatment	downregulated	29947995
1349	Human	NKILA	lncRNA	active fraction of polyrhachis vicina rogers (AFPR)	breast cancer	MCF-7 cells	active fraction of Polyrhachis vicina Rogers (AFPR) treatment	upregulated	31881485
1350	Human	NKILA	lncRNA	active fraction of Polyrhachis vicina Rogers (AFPR)	breast cancer	MCF-7 cells	active fraction of Polyrhachis vicina Rogers (AFPR) treatment	upregulated	31881485
1351	Human	NKILA	lncRNA	TGF-¦Â	epithelial-mesenchymal transition (EMT)	MCF 7 cells	TGF-¦Â treatment	lncRNA NKILA was upregulated by TGF-¦Â	29761481
1352	Human	NKILA	lncRNA	TGF-¦Â1	esophageal squamous cell carcinoma (ESCC)	KYSE30 cells	TGF-¦Â1 treatment	LncRNA NKILA is upregulated by TGF-¦Â1	29379981
1353	Human	NKILA	lncRNA	baicalin (BAI)	hepatocellular carcinoma (HCC)	SMMC-7721 cells; HepG2 cells	baicalin (BAI) treatment	downregulated	29481769
1354	Human	NKILA	lncRNA	tumor necrosis factor alpha (TNF-¦Á) 	infantile pneumonia (IP)	MRC5 cells	tumor necrosis factor alpha (TNF-¦Á) treatment	NKILA weakens TNF-¦Á-induced inflammation of MRC-5 cells by miR-21 upregulated	32013579
1355	Human	NKILA	lncRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	ischemic neuronal injury	SH-SY5Y cells	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	OGDR induce NKILA upregulation in SH-SY5Y cells	30007440
1356	Human	NKILA	lncRNA	osteogenic differentiation medium	osteogenesis	Mesenchymal stem cells (MSCs)	"osteogenic medium (¦Á-MEM containing 10% FBS, 50 ¦Ìg/ml ascorbic acid, and 5 mM ¦Â-glycerophosphate) treatment"	"NKILA is functionally involved in the regulation of RXFP1/PI3K-AKT and NF-¦ÊB signalling. Knockdown of NKILA dramatically down-regulates the expression of RXFP1 and then reduces the activity of AKT, a downstream regulator of RXFP1 signalling which is widely accepted as an activator of osteogenesis."	31657882
1357	Human	NKILA	lncRNA	hypoxia	retinal pigment epithelium (RPE) cells injuries	ARPE-19 human RPE cells	hypoxia treatment	"Hypoxia induced NKILA expression, NKILA-I¦ÊB¦Á association and NF¦ÊB activation in ARPE-19?cells and primary human RPE cells."	30144973
1358	Human	NKILA	lncRNA	lipopolysaccharide (LPS)	sepsis-induced acute kidney injury	HK-2 cells	lipopolysaccharide (LPS) treatment	upregulated	31599426
1359	Human	NKX2-5-4	lncRNA	"2, 3, 3', 4, 4', 5 - hexachlorobiphenyl (PCB 156)"	nonalcoholic fatty liver disease (NAFLD)	L-02 cells	"2, 3, 3', 4, 4', 5 - hexachlorobiphenyl (PCB 156) treatment"	upregulated	31514003
1360	Human	NMR	lncRNA	IL-1¦Â and TNF-¦Á	esophageal squamous cell carcinoma (ESCC)	KYSE70 Cells	IL-1¦Â and TNF-¦Á treatment	IL-1¦Â and TNF-¦Á stimulation showed that IL-1¦Â and TNF-¦Á could significantly promote the expression of NMR in ESCC cells.	29763634
1361	Human	NNT-AS1	lncRNA	cigarette smoke extract (CSE)	chronic obstructive pulmonary disease (COPD)	16HBE cells	cigarette smoke extract (CSE) treatment	NNT-AS1 played a promoting role in smoking-induced COPD via modulating miR-582-5p/FBXO11 signaling.	32768929
1362	Human	NONHSAG024980	lncRNA	progesterone (P4)	lung cancer	A549 cells	progesterone (P4) treatment	downregulated	32391956
1363	Human	NONHSAG048134.2	lncRNA	docetaxel (DTX)	breast cancer	MCF7 cells; MDA cells	docetaxel (DTX) treatment	upregulated	29683761
1364	Human	NONHSAG048135.2	lncRNA	docetaxel (DTX)	breast cancer	MCF7 cells; MDA cells	docetaxel (DTX) treatment	upregulated	29683761
1365	Human	NONHSAG048143.2	lncRNA	docetaxel (DTX)	breast cancer	MCF7 cells; MDA cells	docetaxel (DTX) treatment	upregulated	29683761
1366	Human	NONHSAG096479.1	lncRNA	docetaxel (DTX)	breast cancer	MCF7 cells; MDA cells	docetaxel (DTX) treatment	upregulated	29683761
1367	Human	NONHSAT000264	lncRNA	progesterone (P4)	lung cancer	A549 cells	progesterone (P4) treatment	upregulated	32391956
1368	Human	NONHSAT057283	lncRNA	doxorubicin (DOX)	breast cancer	MCF-7 cells	doxorubicin (ADR) treatment	upregulated	32547604
1369	Human	NONHSAT076891	lncRNA	all-trans retinoic acid (ATRA)	acute promyelocytic leukemia (APL)	bone marrow (BM)	all-trans retinoic acid (ATRA) treatment	upregulated	29956795
1370	Human	NONHSAT084969.2	lncRNA	high inorganic phosphate (Pi)	vascular calcification (VC)	vascular smooth muscle cells (VSMCs)	high-phosphorus (HP) treatment	lncRNAs NONHSAT084969.2 was confirmed to increase significantly in the HP group in comparison with than that in the CON group.	32401115
1371	Human	NONHSAT089447	lncRNA	olanzapine (OLP)	schizophrenia (SZ)	Human neuroblastoma cell lines (SK-N-SH)	olanzapine (OLP) treatment	downregulated	31180069
1372	Human	NONHSAT097797	lncRNA	doxorubicin (DOX)	breast cancer	MCF-7 cells	doxorubicin (ADR) treatment	downregulated	32547604
1373	Human	NONHSAT105177	lncRNA	melittin	pancreatic ductal adenocarcinoma (PDAC)	PATU8988 cells; Panc1 cells; SW1990 cells	melittin treatment	melittin treatment increased NONHSAT105177 expression in PDAC cell lines	30237397
1374	Human	NONHSAT108582.2	lncRNA	high glucose (HG)	hyperglycemia-induced vascular endothelial cell damage	human umbilical vein endothelial cells (HUVECs)	high glucose (HG) treatment	downregulated	32689997
1375	Human	NONHSAT141593.2	lncRNA	high glucose (HG)	hyperglycemia-induced vascular endothelial cell damage	human umbilical vein endothelial cells (HUVECs)	high glucose (HG) treatment	upregulated	32689997
1376	Human	NONHSAT143692.2	lncRNA	H2O2	age-related cataract (ARC)	human lens epithelial cells (LECs)	oxidative stress	NONHSAT143692.2 is involved in oxidative DNA damage repair in the lens by regulating the miR-4728-5p/OGG1 axis.	33000245
1377	Human	NONHSAT161887	lncRNA	"2, 3, 3', 4, 4', 5 - hexachlorobiphenyl (PCB 156)"	nonalcoholic fatty liver disease (NAFLD)	normal human liver cells L-02	PCB 156 treatment	dysregulated	31514003
1378	Human	NONHSAT172176	lncRNA	"2, 3, 3', 4, 4', 5 - hexachlorobiphenyl (PCB 156)"	nonalcoholic fatty liver disease (NAFLD)	L-02 cells	"2, 3, 3', 4, 4', 5 - hexachlorobiphenyl (PCB 156) treatment"	downregulated	31514003
1379	Human	NONHSAT174696	lncRNA	"2, 3, 3', 4, 4', 5 - hexachlorobiphenyl (PCB 156)"	nonalcoholic fatty liver disease (NAFLD)	normal human liver cells L-02	PCB 156 treatment	dysregulated	31514003
1380	Human	NONHSAT177112.1	lncRNA	lipopolysaccharide (LPS)	inflammation	human cardiomyocytes (HCMs)	lipopolysaccharide (LPS) treatment	NONHSAT177112.1 showed dynamic expression that first increased and then decreased during LPS stimulation.	33641342
1381	Human	NONHSAT179219	lncRNA	"2, 3, 3', 4, 4', 5 - hexachlorobiphenyl (PCB 156)"	nonalcoholic fatty liver disease (NAFLD)	normal human liver cells L-02	PCB 156 treatment	dysregulated	31514003
1382	Human	NONHSAT187744	lncRNA	"2, 3, 3', 4, 4', 5 - hexachlorobiphenyl (PCB 156)"	nonalcoholic fatty liver disease (NAFLD)	L-02 cells	"2, 3, 3', 4, 4', 5 - hexachlorobiphenyl (PCB 156) treatment"	upregulated	31514003
1383	Human	NONHSAT193411.1	lncRNA	high inorganic phosphate (Pi)	vascular calcification (VC)	vascular smooth muscle cells (VSMCs)	high-phosphorus (HP) treatment	NONHSAT193411.1 was confirmed to increase significantly in the HP group in comparison with than that in the CON group.	32401115
